,doc_embeddings,labels,text_names
129,"[1.3173692226409912, 0.36107873916625977, 0.6502760648727417, 1.9159125089645386, -0.819114089012146, -0.3654976189136505, -0.8746412396430969, 0.2496877908706665, -0.12099757045507431, -0.9071471691131592, -0.10400669276714325, 0.5655713081359863, 0.5722070336341858, -0.6069602370262146, -2.146407127380371, 0.37889835238456726, -0.38089606165885925, -1.188116192817688, -1.7264710664749146, -1.8013373613357544, 0.8480504155158997, -1.5689733028411865, 1.510826587677002, -0.06995010375976562, -0.8096486330032349, 0.7928407192230225, 0.13764159381389618]",garlic_bread,1.txt
130,"[0.3191271126270294, -1.011594533920288, 0.5960394144058228, 1.0115606784820557, 0.13000614941120148, -0.16835762560367584, -0.6741739511489868, -0.5427811741828918, 0.3208427131175995, -1.611006259918213, -0.37143024802207947, 2.3269193172454834, 1.1350789070129395, 0.6748241782188416, 1.2994996309280396, 0.6638361811637878, -0.0719611719250679, -0.32286909222602844, 0.604642391204834, -0.7996548414230347, 0.27522310614585876, -1.1133841276168823, 1.8568423986434937, 0.9108365774154663, 0.4096859395503998, 1.0072875022888184, 0.9134665131568909]",garlic_bread,10.txt
131,"[1.59371018409729, 0.1985803097486496, 1.0740286111831665, 0.6303930282592773, 0.7255803942680359, -0.8270387053489685, -0.5164732933044434, -0.15224406123161316, -0.21205070614814758, -1.640764594078064, 0.6555332541465759, 1.1374638080596924, -0.32039907574653625, 0.6431294083595276, -0.20237788558006287, 2.0413975715637207, 0.32824498414993286, 0.8108035326004028, 0.909626841545105, 0.663088858127594, -0.5292850732803345, -1.2772542238235474, 1.6571751832962036, 0.04367371276021004, -0.8751665949821472, 0.8779452443122864, 1.8397021293640137]",garlic_bread,2.txt
132,"[-0.12810856103897095, -0.6040810942649841, -0.009836538694798946, 1.2421363592147827, -1.1901590824127197, 1.5278483629226685, -1.845196008682251, -0.9301109313964844, 0.16376157104969025, -1.0045013427734375, -0.9977491497993469, 1.408023476600647, -1.00356125831604, 0.9079126119613647, -0.46823850274086, 0.3298257887363434, -0.015047711320221424, -0.41460755467414856, 1.3841514587402344, -1.8882708549499512, 0.5160472989082336, -1.5117350816726685, 1.4350881576538086, -0.5984031558036804, -0.07625246047973633, -0.2641840875148773, -0.8889193534851074]",garlic_bread,3.txt
133,"[-1.1370608806610107, -0.17053739726543427, 0.895880401134491, 1.1460480690002441, -1.157891869544983, 1.256719708442688, -1.306650161743164, -0.8735522627830505, 1.6157917976379395, -1.06709623336792, -0.11916268616914749, 0.8804866671562195, -1.1911700963974, 1.8117650747299194, -0.6016841530799866, 1.0271774530410767, -0.5293390154838562, -0.05011133477091789, 1.138756275177002, -1.4941647052764893, 1.0377421379089355, 0.111128069460392, 1.70194411277771, 0.9305554032325745, -1.0801578760147095, 0.5530810356140137, 0.08066415786743164]",garlic_bread,4.txt
134,"[1.3067036867141724, -0.354152649641037, 1.319421410560608, 1.1491389274597168, 0.2605323791503906, -0.9775734543800354, -1.1822118759155273, 0.12187432497739792, 0.6798065900802612, -1.9668030738830566, -0.8790627717971802, 1.258939266204834, 0.8490788340568542, 0.08621109277009964, 1.527191162109375, 0.35386165976524353, 1.010886311531067, -0.1817527562379837, -1.4498590230941772, -0.6104021072387695, 1.0430141687393188, -0.8662145137786865, 1.8776416778564453, 0.722822904586792, 0.19900494813919067, -0.5521072149276733, 0.6776793003082275]",garlic_bread,5.txt
135,"[0.393093466758728, -1.8639018535614014, -0.1593676507472992, 0.7036542892456055, 1.8294329643249512, 1.111139178276062, -0.6260043978691101, 0.1241919994354248, 0.15982018411159515, -0.6266023516654968, 0.18115739524364471, 1.145712971687317, -1.0899497270584106, -0.33059221506118774, -1.6814478635787964, 0.39462757110595703, -0.1221032366156578, 0.030869731679558754, 0.029519924893975258, -0.1299344152212143, 1.282000184059143, -0.3183533847332001, 1.254064679145813, 1.765893578529358, -1.1890649795532227, 0.8328450918197632, 0.6340118646621704]",garlic_bread,6.txt
136,"[-0.4892102777957916, -1.5621455907821655, 0.49616697430610657, 1.8985514640808105, -0.6096121072769165, 0.6561295986175537, 0.040577810257673264, -1.6523154973983765, 0.5522615313529968, -1.0552459955215454, 0.4308047890663147, 1.972012996673584, -0.6472387313842773, 0.8460095524787903, -1.8232454061508179, 0.8255918025970459, -0.6182129979133606, 0.19691763818264008, 0.4672008752822876, -1.8427207469940186, 0.45009365677833557, -0.5254139304161072, 0.8086332082748413, -0.32960957288742065, -0.7758241891860962, -0.8699489831924438, -0.383544921875]",garlic_bread,7.txt
137,"[-0.4226418733596802, -0.06900893896818161, -0.16965249180793762, 1.0267828702926636, 0.7083258628845215, -0.11662260442972183, -1.7251391410827637, -0.5901519656181335, 1.5347480773925781, -0.4981321394443512, 0.6326730251312256, 0.6020523905754089, -1.368788719177246, 0.2889522612094879, -1.1597894430160522, -0.6634863615036011, -1.0043540000915527, -1.8922690153121948, 1.192678451538086, -0.5232502222061157, 1.7519398927688599, -0.5360336899757385, 1.616446614265442, 1.0219981670379639, -1.3470664024353027, -0.044862519949674606, 2.5470283031463623]",garlic_bread,8.txt
138,"[0.13554725050926208, -0.8430482149124146, 0.5673934817314148, 0.7628692984580994, -1.0380699634552002, 0.13818293809890747, -1.4893765449523926, -0.6888867020606995, 0.8169357776641846, -0.9339544773101807, -0.7038700580596924, 2.3681957721710205, 0.05536980926990509, 0.5043802261352539, -0.8003290891647339, 0.25036853551864624, 0.2674219310283661, -1.172420859336853, 1.2517173290252686, -0.6339067816734314, 0.4729255139827728, -2.2548255920410156, 0.855392336845398, -1.5449655055999756, -0.5187621116638184, -0.013635454699397087, -0.18997277319431305]",garlic_bread,9.txt
139,"[0.22305019199848175, -0.0917779952287674, -0.9117961525917053, 1.2832783460617065, -0.049789756536483765, 1.0466320514678955, 0.19416144490242004, -0.3246837854385376, -0.6280486583709717, 0.40377750992774963, -1.2060469388961792, 0.28981319069862366, 1.3104325532913208, -0.6459457278251648, -1.1050974130630493, 0.14797429740428925, -0.38017362356185913, -2.442081928253174, 0.3807661831378937, -1.304044485092163, 1.948820948600769, 1.188032865524292, 1.537473440170288, 0.9050916433334351, -0.0833691880106926, -1.133634328842163, -0.8920623660087585]",hamburger,1.txt
140,"[0.6579678058624268, 0.1750711351633072, -1.1957849264144897, 2.154411792755127, -0.2712733745574951, 1.5768998861312866, 0.17993474006652832, -0.05835456773638725, 0.2491776943206787, 1.14784574508667, -0.8011723160743713, 0.6855300068855286, 0.9049669504165649, -0.9096910953521729, -0.4387269616127014, 0.3871781527996063, -1.1666579246520996, -0.5508953332901001, -0.9493311643600464, -1.932361125946045, 1.9876328706741333, 1.6938079595565796, 0.4016822874546051, 1.69998300075531, 0.16656164824962616, -0.6342949867248535, -0.19699051976203918]",hamburger,2.txt
141,"[-0.1039619967341423, -0.49159666895866394, -0.37382298707962036, 0.6968325972557068, -0.8324705958366394, 1.7915173768997192, 1.8043575286865234, 0.7819756865501404, 0.7276189923286438, 0.8419202566146851, -0.6090409755706787, 1.737213373184204, 0.38026493787765503, -0.6270030736923218, -1.6814844608306885, 1.1538488864898682, 0.08193708956241608, -1.6350798606872559, -0.23854804039001465, -1.160737156867981, 1.4592894315719604, 0.8777788877487183, 0.09318330883979797, -0.528985857963562, 0.9298180937767029, -2.0422494411468506, -0.4101286232471466]",hamburger,3.txt
142,"[-0.7507015466690063, -0.1252371221780777, 0.5984992980957031, 2.0960681438446045, -0.04529161751270294, -0.20413082838058472, -0.19094839692115784, -0.6653966903686523, -0.002766629680991173, 0.5099745392799377, 0.5481085777282715, -0.7448398470878601, 1.343367576599121, 0.698083758354187, -0.7402026653289795, 0.09131329506635666, -0.21131844818592072, -2.0883753299713135, 1.2936267852783203, -0.8196566104888916, 1.0394552946090698, -0.6551359295845032, 1.2253515720367432, -0.21394625306129456, 0.940072238445282, -2.1912052631378174, -0.9879311323165894]",hamburger,4.txt
143,"[-0.4779820144176483, 0.2971786558628082, -1.3124358654022217, 0.8015373349189758, -0.5421591997146606, 0.9200419187545776, 0.3243786692619324, 0.1711791604757309, 0.6383233666419983, 0.956381618976593, -1.6112209558486938, 0.5947716236114502, 0.6221500635147095, -1.4286749362945557, -0.3997863531112671, 0.06713385134935379, -0.6803804636001587, -1.95857834815979, -0.47056707739830017, -1.8663854598999023, 1.9551774263381958, 0.6081924438476562, -0.43555787205696106, 1.2136222124099731, 1.1436749696731567, -1.211405634880066, -0.23434916138648987]",hamburger,5.txt
144,"[-0.318565309047699, 0.968837320804596, -1.092745304107666, 1.8048427104949951, -1.0508979558944702, 1.2598376274108887, 0.015060576610267162, 0.3330894112586975, 1.6695489883422852, 1.0640391111373901, -1.521545648574829, 0.7978159189224243, 1.708691120147705, -0.9579880833625793, -2.6115939617156982, 0.6903709173202515, -1.1486910581588745, -0.9954946041107178, -0.7424732446670532, -1.5525413751602173, 1.4839874505996704, -0.4631918668746948, -0.3266676366329193, 0.27508342266082764, 1.6071391105651855, 0.3825167417526245, -0.3270879089832306]",hamburger,6.txt
145,"[-0.12877191603183746, -0.19830197095870972, -0.6181949973106384, 2.2325525283813477, -1.5033215284347534, -0.665225625038147, 1.3400259017944336, -0.2588159441947937, 0.35707587003707886, 0.39729538559913635, 0.5034915804862976, 0.42114564776420593, -0.27603358030319214, -2.505520820617676, 0.2935422658920288, 1.587152361869812, -0.5533142685890198, -1.0089688301086426, 0.5816592574119568, 0.9827107191085815, 1.1297680139541626, -1.2847248315811157, 0.6944976449012756, -0.32710886001586914, 0.33264416456222534, -1.3633971214294434, -1.795667290687561]",hamburger,7.txt
146,"[-0.5741364359855652, -0.8848746418952942, -1.0188978910446167, 2.023298740386963, 0.844463050365448, 0.1179390549659729, 1.0904759168624878, -0.9538301229476929, 0.27479520440101624, 1.678892970085144, 0.05676943436264992, 1.7933710813522339, 2.4069602489471436, -0.0823730081319809, -0.8963507413864136, 2.286911964416504, -0.5890939831733704, 0.056735649704933167, 0.9656181931495667, -0.895243227481842, 1.4887657165527344, -0.6094428896903992, -0.9906438589096069, -0.14687442779541016, 1.679353952407837, -1.4675556421279907, -0.1483859270811081]",hamburger,8.txt
147,"[-0.5402156114578247, -0.45338261127471924, -0.44178909063339233, 2.0149271488189697, -0.7258263230323792, 0.41973188519477844, 0.039763908833265305, -1.2319458723068237, -0.5464223027229309, 0.42803457379341125, 0.724911093711853, -0.5228061079978943, 0.14507216215133667, -0.21409383416175842, -0.3217109441757202, -0.011812066659331322, -0.6815986037254333, -0.7268903255462646, 0.9438799023628235, 0.6653335094451904, 0.6939598917961121, -1.5173946619033813, -0.5363414883613586, -0.6158573031425476, 1.4582806825637817, -1.5033822059631348, -0.9516695141792297]",hamburger,9.txt
148,"[1.12055504322052, 0.971193253993988, 1.5409201383590698, 0.27041417360305786, 0.6183058023452759, 1.6678999662399292, 0.2161838859319687, -0.14129015803337097, -0.4791058599948883, -1.1480342149734497, -0.25024864077568054, -0.6362815499305725, 1.527296543121338, -0.045857787132263184, -0.7368163466453552, -1.025131106376648, 1.1689203977584839, 0.025852682068943977, 0.9601995348930359, 0.4647853970527649, -0.12358663976192474, -1.9826693534851074, -0.7794334292411804, 0.6508752703666687, 0.3708673417568207, -1.9907257556915283, -1.1183552742004395]",hummus,1.txt
149,"[0.7554357647895813, 0.6257627010345459, 1.4792084693908691, 0.15826784074306488, 0.5911884307861328, -0.34842854738235474, 1.125717282295227, -0.5395037531852722, 1.2931066751480103, -0.8171440362930298, 0.44585004448890686, -0.5845076441764832, 2.1026110649108887, 0.43254736065864563, -0.20936152338981628, -2.040850877761841, 1.5947452783584595, 0.32442840933799744, -0.20335428416728973, 0.8067240715026855, -0.24463243782520294, 0.09973382949829102, -0.9149389863014221, 1.6757019758224487, 1.3576081991195679, -2.290022373199463, -0.857146143913269]",hummus,10.txt
150,"[2.0005836486816406, 1.052345871925354, 1.1022977828979492, -1.7642828226089478, -0.8443636894226074, 1.0948735475540161, 1.323314905166626, 0.8342598676681519, 1.2624647617340088, -1.4422262907028198, -1.798851490020752, 0.8687157034873962, 2.0467207431793213, 1.3177266120910645, 1.282462239265442, -1.4716436862945557, 1.532780647277832, 0.18516919016838074, 0.6198464035987854, -1.6811145544052124, -0.9519245028495789, 0.19968722760677338, -1.692762017250061, 0.8757058382034302, -2.3957841396331787, 0.17576594650745392, 1.762809157371521]",hummus,11.txt
151,"[1.6969923973083496, 1.4498459100723267, 1.6409835815429688, -0.20023727416992188, 0.1811174601316452, 1.9456316232681274, -0.6083892583847046, 1.1722214221954346, -0.7909089922904968, 0.6126376390457153, 0.3443368375301361, -0.05896813049912453, 0.3487405478954315, -0.1318385750055313, -0.5734462738037109, -1.3885482549667358, 2.386904716491699, -0.6247370839118958, 0.8189375400543213, -0.21692726016044617, 1.1573678255081177, -0.5618967413902283, -0.95392906665802, 0.2219332605600357, 0.4183140993118286, -0.8259133100509644, -1.8700165748596191]",hummus,12.txt
152,"[1.8268173933029175, 0.2890753448009491, 2.0964324474334717, 0.12765872478485107, 1.3091932535171509, 1.6102969646453857, 0.18192343413829803, 0.854939877986908, -0.7378951907157898, -1.847118616104126, -0.6674327850341797, -1.120119571685791, 1.2244884967803955, 0.07653956115245819, 1.0280433893203735, -0.7012419700622559, -0.8267331123352051, -0.5827600359916687, -0.26206374168395996, 0.014765777625143528, -1.0860267877578735, -0.11131635308265686, -0.6729552149772644, 0.1430503875017166, 0.11038795113563538, -0.3343895971775055, -1.5396010875701904]",hummus,2.txt
153,"[1.7036283016204834, 0.23511318862438202, 1.496310830116272, 0.32375797629356384, 1.8391869068145752, 0.8051391243934631, -0.10666576772928238, 0.36994728446006775, -1.165432333946228, -1.890828013420105, -0.2124757319688797, -1.1950992345809937, 1.3219711780548096, -0.29736846685409546, 0.8029670715332031, -0.7391510605812073, -0.041217025369405746, -1.4348397254943848, -0.4658780097961426, 0.11493448913097382, -0.4166950583457947, 0.10349254310131073, -0.7647535800933838, 0.2759161591529846, 0.8217150568962097, -1.3495029211044312, -1.5807995796203613]",hummus,3.txt
154,"[2.2537975311279297, 0.37379899621009827, 1.1938482522964478, 0.3385712206363678, 2.066016435623169, 1.5440380573272705, -0.6870403289794922, 0.28258463740348816, -1.1413943767547607, -1.536898136138916, -0.41472798585891724, -1.4244725704193115, 0.7547860741615295, -0.5211085677146912, 0.7284220457077026, 0.7837773561477661, -0.4546019732952118, -1.6111150979995728, 0.35784122347831726, -0.49453625082969666, -0.19454282522201538, -0.1093503087759018, -1.4712358713150024, 0.3699112832546234, 0.10759560763835907, -1.3874704837799072, -1.3422576189041138]",hummus,4.txt
155,"[2.2657575607299805, -0.03470786660909653, 1.5903611183166504, 0.41862258315086365, 2.1013028621673584, 1.2623984813690186, 1.0353763103485107, 0.2499595731496811, -1.2084605693817139, -1.6491063833236694, -1.028935432434082, -0.6401609778404236, 1.468324899673462, 0.5670847296714783, 1.7636018991470337, -1.1854219436645508, -0.7756942510604858, -0.7790946364402771, 0.1260300576686859, -0.0898154154419899, -0.3342311382293701, -0.6103565096855164, -0.6145634055137634, 0.49985262751579285, 0.4157453775405884, -0.7610695362091064, -1.4623134136199951]",hummus,5.txt
156,"[2.0550248622894287, 1.0761069059371948, 1.5459403991699219, 0.46570804715156555, -0.49664339423179626, 1.4045641422271729, -1.5084351301193237, -0.8851143717765808, -1.1410084962844849, -0.7064892053604126, 0.37391746044158936, -0.6374033689498901, 0.12048948556184769, 0.5559948086738586, 0.9825500845909119, -0.47933822870254517, 1.651401400566101, -1.4185304641723633, 0.4517684578895569, 0.7534123063087463, 0.5524160861968994, -0.44215258955955505, -1.3329776525497437, 1.3347042798995972, 0.1104394942522049, -1.2959014177322388, -1.520210862159729]",hummus,6.txt
157,"[-0.12386207282543182, -0.1511174738407135, 1.478416085243225, 0.5755487084388733, 0.33120256662368774, 1.5592049360275269, -0.9479579925537109, -0.0491194985806942, 0.8592503666877747, -0.32590818405151367, -0.22755257785320282, -2.0012450218200684, -0.510597288608551, 0.27917051315307617, -0.0393446609377861, -0.7986927628517151, 0.21525274217128754, -1.5657473802566528, 0.24236051738262177, 0.5034632086753845, -0.381167471408844, -1.1864062547683716, -2.0451555252075195, 0.5735930800437927, 1.5235342979431152, -2.5671467781066895, 0.6304988265037537]",hummus,7.txt
